Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-26 17:54:17+00:00,1596563001997676545,Justitia_global,"@Kmarugan @vonderleyen @ZelenskyyUa @EU_Commission And then what? Russia splits into muliple republics, all controlled by warlords and each holding nuclear war heads. Or should Nato run Russia, just like it tried in Afghanistan? You'll need to think a bit further than pure feelings. https://t.co/2THojN6bH9",,en
2022-11-26 17:54:09+00:00,1596562969164664832,ABiratsis,"@Kmarugan @vonderleyen @ZelenskyyUa @EU_Commission Get rid of western criminals first who very nicely bombed and eliminated entire continents, only then!",,en
2022-11-26 17:53:52+00:00,1596562900675489792,laoshr888,"@mfa_russia @rusembassyARM @RusEmbassyMinsk @Rfembkazakhstan @RusEmbKG @rusemb_dushanbe @CSTO_ODKB @CIS_Russia So what's up with this @KremlinRussia_E ?
cc: @MoscowTimes
....
cc @SecDef @thejointstaff
cc: @DefenceHQ @NATO_SOF @jensstoltenberg
cc: @ZelenskyyUa @oleksiireznikov
https://t.co/9secRNPUlc",,en
2022-11-26 17:53:15+00:00,1596562744559702017,dicostanzo_j,"@vonderleyen @ZelenskyyUa @UA_EUMission Usurper von jezebel is friends with Bill Gates wef,he buys farmland so it's not to grow crops and the ones he does GMO, Jezebel.",,en
2022-11-26 17:53:14+00:00,1596562741707542529,MailS,@MIMilic @Billybo46492358 @Mimi95225930 @vonderleyen @ZelenskyyUa @EU_Commission Lol. Random internet pictures is your thesis? https://t.co/RdSGnwhV3m,,en
2022-11-26 17:53:09+00:00,1596562716688191488,OttoRomppanen,@Flugbugs @vonderleyen @ZelenskyyUa @EU_Commission The Russian genocide army is doing a lot of destruction in Ukraine.😭😭😭🇺🇦🇺🇦🇺🇦🇺🇦,,en
2022-11-26 17:53:01+00:00,1596562683150606338,Ker1244,@RishiSunak @ZelenskyyUa Yep and we are having to fight all the harder with the CONS Tories leeching off us for all they're  worth!,,en
2022-11-26 17:52:57+00:00,1596562668357570560,Bama175,@k3873249 @rainejarvis13 @wolnyduch @ZelenskyyUa @RishiSunak @JustinTrudeau We don’t owe Ukraine nothing! T Ukraine isn’t part of nato! There not allegiant to no one! BIDENS 10%!,,en
2022-11-26 17:52:56+00:00,1596562665899720706,DacoMax,"@DefenceU @ZelenskyyUa Ukraine is at the roots of European resistance against the Asian hordes ... this time you have us all on your side.
You will survive this ordeal.
Your heroes are also ours.
#GloryToTheHeroes. https://t.co/LH40Cmom5a",['GloryToTheHeroes'],en
2022-11-26 17:52:49+00:00,1596562633666215936,BeeHempySilvia,@vonderleyen @ZelenskyyUa @EU_Commission Ursula von der lying a lot. You should be ashamed of yourself.,,en
2022-11-26 17:52:47+00:00,1596562626515173377,VPKreon,@MFA_Ukraine @ZelenskyyUa Poor kids at the hands of a foolish adult.,,en
2022-11-26 17:52:08+00:00,1596562460961800192,ABiratsis,@vonderleyen @ZelenskyyUa @EU_Commission @vonderleyen You have exclusively the responsibility for the escalation of the war avoiding to have any kind of negotiation with Russia and just promoting the idea of a global western war against Russia,,en
2022-11-26 17:52:00+00:00,1596562427780698113,Hemanth79444870,@ArgentinaCred @vonderleyen @ZelenskyyUa @EU_Commission ask US about nuclear bomb on japan that killed millions instead without proof dont blame russia,,en
2022-11-26 17:51:55+00:00,1596562406708314116,JonathanJato1,@IuliiaMendel @ZelenskyyUa @alexanderdecroo Ukraine must be EU and NATO going forward,,en
2022-11-26 17:51:49+00:00,1596562383954219008,Anti_rhetoric,@Trudeaus_Ego @govt_corrupt @ZelenskyyUa Thank you Ego. I needed that.🤣,,en
2022-11-26 17:51:34+00:00,1596562320070946818,ABiratsis,"@vonderleyen @ZelenskyyUa @EU_Commission @vonderleyen you hypocrite, you know that by targeting the infrastructure of Ukraine, Russia responded to Ukranian terrorist attacks against civilians in Dombass and Crimea,because the western encourages them to do so and seeks only for the escalation of the war with more weapons",,en
2022-11-26 17:51:23+00:00,1596562274910707712,kanndassein,"@vonderleyen @ZelenskyyUa @EU_Commission Uschi you are responsible too for the 15.000 killed people in Domss by your Nazis and corrupt Selenski. This is  a Genocide too. Don't forget the German history. Yesterday the jewish people, today the russians tomorrow chinese people.
Shame on you. Go home. Rassist.",,en
2022-11-26 17:51:11+00:00,1596562225350574081,cheaperukbills,@IngridaSimonyte @ZelenskyyUa Where’s the camera…. Where’s the money…. Where’s the camera….. where’s the money,,en
2022-11-26 17:51:02+00:00,1596562187702702083,MailS,@MIMilic @Billybo46492358 @Mimi95225930 @vonderleyen @ZelenskyyUa @EU_Commission Since you think people will believe anything on the net. https://t.co/jw43BbeQky,,en
2022-11-26 17:50:45+00:00,1596562116617568256,RobertCroizat,"I apologise
I forgot to mention both @ZelenskyyUa and @olena_zelenska
Much respect 🙏
#Ukraine 🇺🇦👊💪 https://t.co/yK6BvCOKp9",['Ukraine'],en
2022-11-26 17:50:45+00:00,1596562115837714433,PCWynn,"@Trudeaus_Ego @ZelenskyyUa Z signing the guest book. ""We enjoyed our stay here, and had a wonderful threesome"",",,en
2022-11-26 17:50:41+00:00,1596562098473275393,JunckerHelene,"@kingBONK1 @REVMAXXING Maybe, our brains aren't smart enough to commit war crimes and sugar-coat them as peace-ops... Now interesting enough, before you squawk that I support Putin's invasion of UA, I don't... but yours do support @ZelenskyyUa 's ethnic cleansing against the Russians...",,en
2022-11-26 17:50:34+00:00,1596562070610317319,muratha47791578,"@vonderleyen @ZelenskyyUa @EU_Commission u re big liar ,shame on u @vonderleyen",,en
2022-11-26 17:50:32+00:00,1596562061890551810,benro_tw,@Flugbugs @vonderleyen @ZelenskyyUa @EU_Commission Thanks https://t.co/MIqaJpQQc6,,en
2022-11-26 17:50:30+00:00,1596562050612080640,ChrisMW17,"@AlShahriar8272 @vonderleyen @ZelenskyyUa @EU_Commission India was not a party in the Bangladesh War of Independence but joined it directly.
EU and NATO are helping Ukraine with weapons, training and intel.
Tell us more about hypocrisy.",,en
2022-11-26 17:50:26+00:00,1596562033801326592,Justitia_global,@vonderleyen @ZelenskyyUa @EU_Commission You put sanctions on Russia. That just slipped your mind?,,en
2022-11-26 17:50:07+00:00,1596561954432512001,MarkusK73887104,@MinPres @ZelenskyyUa @WFP GOTT,,en
2022-11-26 17:50:00+00:00,1596561927647662081,Gandalf00133274,@vonderleyen @ZelenskyyUa @EU_Commission You are the biggest impostor of the modern story.Using reverse psychology making people believe in false ideals instilling the perception of doing the right.But people is starting to understand and there will be no mercy for you!#ZelenskyyWarCriminal #UkraineRussiaWar️ #UKRAINE,"['ZelenskyyWarCriminal', 'UkraineRussiaWar️', 'UKRAINE']",en
2022-11-26 17:49:45+00:00,1596561862342180865,benro_tw,@D40five @vonderleyen @ZelenskyyUa @EU_Commission From cyberspace! I see https://t.co/p2JWOFc1sG,,en
2022-11-26 17:49:01+00:00,1596561677427871746,MIMilic,@MailS @Billybo46492358 @Mimi95225930 @vonderleyen @ZelenskyyUa @EU_Commission Nice try.,,en
2022-11-26 17:48:40+00:00,1596561591675518978,pavanrulz43,@vonderleyen @ZelenskyyUa @EU_Commission Is this colonial plan to capture Kremlin??,,en
2022-11-26 17:48:22+00:00,1596561515163054080,Essen419,@Pete_Arv @Geostrategic777 @ChinaCovid666 @EraMertyn @LvivJournal @ZelenskyyUa It’s called facts. https://t.co/GMRtZcpjOt,,en
2022-11-26 17:48:22+00:00,1596561513480966146,Potgrond2,"@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Belgium is bankrupt , where did you find money?",,en
2022-11-26 17:48:11+00:00,1596561468526571520,dani_in_the_sea,@Petra731516 @PollyEstra @SwedishPM @WFP @ZelenskyyUa Usa did worse to several countries. They are no better. That's my point.. One bully fighting another doesn't  make any of them better than the other.,,en
2022-11-26 17:47:53+00:00,1596561391942569986,benro_tw,@enrico_necci @vonderleyen @ZelenskyyUa @EU_Commission Thanks https://t.co/hyzNfYwMRQ,,en
2022-11-26 17:47:33+00:00,1596561308601966593,Barbara81658468,@vonderleyen @ZelenskyyUa @EU_Commission Suddenly the holodomor is being recognized.,,en
2022-11-26 17:47:04+00:00,1596561187579211776,pli_peter,@KatalinNovakMP @ZelenskyyUa hypocrit,,en
2022-11-26 17:47:02+00:00,1596561180088471552,ta75069924,@vonderleyen @ZelenskyyUa @UA_EUMission I waiting to fright…,,en
2022-11-26 17:46:46+00:00,1596561113499533314,habibi_tom1,@vonderleyen @ZelenskyyUa @EU_Commission and make your KOTAU https://t.co/iesV0CLDb3,,en
2022-11-26 17:46:32+00:00,1596561052958969857,vincenzosciarr3,@vonderleyen @ZelenskyyUa @EU_Commission Resign. You are a shame for Europe. Not a single (not a single) attempt on your side to solve the war through diplomacy. Shame on you.,,en
2022-11-26 17:46:27+00:00,1596561033111347200,AndrewWilmoth3,@DefenceU @ZelenskyyUa The fire of the indomitable #Ukrainian spirit will warm your souls and  light your winter. #SlavaUkraini,"['Ukrainian', 'SlavaUkraini']",en
2022-11-26 17:46:26+00:00,1596561030381207552,GabeZZOZZ,@vonderleyen @ZelenskyyUa @UA_EUMission Stepan Bandera now has a monument in Lviv and the Ukrainian Nazis are celebrating his birthday every year. https://t.co/fx34emOxTW,,en
2022-11-26 17:46:25+00:00,1596561022378446848,GParneen,@SwedishPM @WFP @ZelenskyyUa Dumb idea without an audit. Specially since the FTX/Ukraine/Biden skandal. Stop the moneylaundring.,,en
2022-11-26 17:46:17+00:00,1596560991650709504,RichardHesketh1,@KateHwd8 @JamesCleverly @ZelenskyyUa He's lucky he remembered the script.,,en
2022-11-26 17:46:11+00:00,1596560967080742913,NafoBenny,@Lotus95350858 @DefenceU @ZelenskyyUa Notice how he talks like Russia didn't start this 😂🤡,,en
2022-11-26 17:46:00+00:00,1596560920553070594,MIMilic,@MailS @Billybo46492358 @Mimi95225930 @vonderleyen @ZelenskyyUa @EU_Commission We could go on like this all day. Leave it at that. Let's wait for end of January and speak again,,en
2022-11-26 17:45:55+00:00,1596560897073631232,1337CAFE,@DefenceU @ZelenskyyUa Your soldiers are dying in droves by the day and your people suffer. It's easy to fight until the end when you're warm and comfortable in a media bunker in Poland(?).,,en
2022-11-26 17:45:50+00:00,1596560878287355904,Darklor33703062,"@DefenceU @ZelenskyyUa Easy to say when you’re in a palace with power,water and heat, try joining the real Ukrainian people in their suffering that you are causing by not negotiating on behalf of your people",,en
2022-11-26 17:45:44+00:00,1596560851045036032,msethy5,"@ArvindKejriwal Kejriwal you are comedian like @ZelenskyyUa . People who voted you in Delhi are regretting
 Thank God you are not our prime minister.",,en
2022-11-26 17:44:53+00:00,1596560638083727360,KakukkTaKukta,"@KatalinNovakMP @ZelenskyyUa #StandWithRussia

NATO!   GET OUT FROM HUNGARY!",['StandWithRussia'],en
2022-11-26 17:44:51+00:00,1596560628801757184,Markus660630,"@vonderleyen @ZelenskyyUa @EU_Commission Genau bitch, welcher Holocaust??",,en
2022-11-26 17:44:41+00:00,1596560588238651393,teainapothot,"@barbjimsdottir @Hania31124324 @KrzysiekPiorun @ZelenskyyUa @POTUS Yes, Detroit is nowheresville, people do not care about Ukraine, we have our own bills/issues/families. Where are the billions of dollars in ""aid""?

https://t.co/qzg3UZdAOm",,en
2022-11-26 17:44:39+00:00,1596560580927967232,mystic_raven84,"@vonderleyen @ZelenskyyUa @EU_Commission I've got one quick question,  who elected you as a ""president""...
Keep yammering #WinterIsComing https://t.co/usgumg3v4b",['WinterIsComing'],en
2022-11-26 17:44:17+00:00,1596560485276651524,GabeZZOZZ,@vonderleyen @ZelenskyyUa @UA_EUMission Is someone mourning the thousands of Poles massacred by Bandera’s Nazis in Volhynia and Eastern Galicia in 1943 ? https://t.co/NeHm9dHJiV,,en
2022-11-26 17:44:07+00:00,1596560444088807424,VictorTheClean3,"@vonderleyen @ZelenskyyUa @UA_EUMission Why not shoot a few Russian PoWs to celebrate the occasion, you think?",,en
2022-11-26 17:44:05+00:00,1596560438376165376,Lotus95350858,"@DefenceU @ZelenskyyUa Yes it's true but this stuivation by @ZelenskyyUa and America &amp; West
Never ever win this war ..",,en
2022-11-26 17:43:55+00:00,1596560396038856705,judrop_63,@MinPres @ZelenskyyUa @WFP You are a disgusting human being for dragging us into a war.   Holland does not want this and you and your WEF colleagues are causing the food shortage.  AND YOU KNOW IT.   WE ALL KNOW IT.,,en
2022-11-26 17:43:55+00:00,1596560395841507328,judrop_63,@MinPres @ZelenskyyUa @WFP You are a disgusting human being for dragging us into a war.   Holland does not want this and you and your WEF colleagues are causing the food shortage.  AND YOU KNOW IT.   WE ALL KNOW IT.,,en
2022-11-26 17:43:50+00:00,1596560374865793024,CallumP84193332,@JamesCleverly @ZelenskyyUa Your putting the beef on Not so Cleverly.,,en
2022-11-26 17:43:38+00:00,1596560322256576512,teainapothot,@barbjimsdottir @Hania31124324 @KrzysiekPiorun @ZelenskyyUa @POTUS Yikes. You gave up Americans so you can feel helpful. Your line of thinking is terrifying. Pay for Zelenskys villas on your own. https://t.co/OV6FV69zSK,,en
2022-11-26 17:43:33+00:00,1596560302199705600,szantaijozseff8,"@vonderleyen @ZelenskyyUa @EU_Commission This woman is a shock  is a stunner.She didn't say that
  repeatedly what would be expected.",,en
2022-11-26 17:43:33+00:00,1596560301033676801,LianaShteinberg,"@vonderleyen @ZelenskyyUa @EU_Commission How about remembering Babi Yar where Ukranians slaughtered 33771 Jews men, women and children in one day while Nazis stood by and watched , to this day no apology for the Holocaust just streets named after Bandera and yearly marches commemorating nazis.",,en
2022-11-26 17:43:29+00:00,1596560287490244608,Polaris47862489,@vonderleyen @ZelenskyyUa @UA_EUMission Are you still buying oil and gas from the terrorists?,,en
2022-11-26 17:43:12+00:00,1596560215738298368,GDANIELDS,@vonderleyen @ZelenskyyUa @UA_EUMission Stop hate campaigns against Russia. The world remembers Nazist GERMANYs horrible crimes against humanity committed by brainwashed GERMANS,,en
2022-11-26 17:42:47+00:00,1596560109601447939,onfaitavec,@vonderleyen @ZelenskyyUa @UA_EUMission The thoughts and all the rest EU can do to support Ukraine,,en
2022-11-26 17:42:23+00:00,1596560007918940161,k3873249,"@Bama175 @rainejarvis13 @wolnyduch @ZelenskyyUa @RishiSunak @JustinTrudeau They clearly need more bc the war isn’t over. Even when the war is over, Ukraine will need reparations financial support and post-war recovery. We owe Ukraine this because they protected NATO by not surrendering.",,en
2022-11-26 17:42:14+00:00,1596559971327807489,PJ77PJ,"@tanveeradil4u @aquitainexox @JamesCleverly @ZelenskyyUa @reformparty_uk When did you check, a month ago",,en
2022-11-26 17:41:56+00:00,1596559895540928513,Sietsevliegen1,@MinPres @ZelenskyyUa @WFP And a couple years ago ukraine was one of the corrupste country's in the world and now we send so fucking much money to a corrupt country without any terms😂🤣😂,,en
2022-11-26 17:41:38+00:00,1596559820806569985,ecrasonspoutine,@vonderleyen @ZelenskyyUa @UA_EUMission Is the EU going to recognize Holodomor officially as a genocide ?,,en
2022-11-26 17:41:32+00:00,1596559794604851200,_V3nD3t7A_,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Stop support Zelenskyy... You're a traitor of Europe and Belgium https://t.co/KNKziCuNPy,,en
2022-11-26 17:41:07+00:00,1596559692196679683,salvadordalius,"@vonderleyen @ZelenskyyUa @UA_EUMission 90 years later (today), kiev regime are doing exactely the same : kill mil ukrainians, for 8 years, because they speak russian.
You help them doing this.
You give them money to kill, from 'peace fund'.
You give donations to dictator's wife.
No legitimacy",,en
2022-11-26 17:41:00+00:00,1596559660215156737,Oleksan79310389,@vonderleyen @ZelenskyyUa @UA_EUMission thank you for your solidarity,,en
2022-11-26 17:40:58+00:00,1596559652640391168,teainapothot,"@barbjimsdottir @Hania31124324 @KrzysiekPiorun @ZelenskyyUa @POTUS https://t.co/qzg3UZdAOm

This is what your supporting, just to feel like you're a do gooder ""helping"". You know nothing of the people or area, but still want to meddle. How altruistic!",,en
2022-11-26 17:40:53+00:00,1596559633035845632,_V3nD3t7A_,@alexanderdecroo @ZelenskyyUa @hadjalahbib You're a traitor of Europe and Belgium... Stop money and support to Zelenskyy,,en
2022-11-26 17:40:47+00:00,1596559604930215936,Cathy51441180,@vonderleyen @ZelenskyyUa @UA_EUMission Good leader!,,en
2022-11-26 17:40:32+00:00,1596559544460902401,MailS,"@MIMilic @Billybo46492358 @Mimi95225930 @vonderleyen @ZelenskyyUa @EU_Commission International criminal court confirmed the events in Donbas claimed by Russian are lies.

You fell for kremlin propaganda.

https://t.co/IGwpqpw6OR",,en
2022-11-26 17:40:22+00:00,1596559500693196800,_V3nD3t7A_,@alexanderdecroo @ZelenskyyUa @hadjalahbib You want war for Belgium... Shame on you criminal... Stop support Zelenskyy https://t.co/P1muRKGntx,,en
2022-11-26 17:40:19+00:00,1596559490568052737,soso27603859,@ZelenskyyUa @Isaac_Herzog How can making relations with children murderer be a hope?!! Shame on you!!! #IsraelCrimes #FreePalestine #BoycottIsrael #EndIsraeliApartheid,"['IsraelCrimes', 'FreePalestine', 'BoycottIsrael', 'EndIsraeliApartheid']",en
2022-11-26 17:40:02+00:00,1596559418103336962,FC83392568,@vonderleyen @ZelenskyyUa @UA_EUMission The same Zelensky that has millions in panama. What about your bank accounts?,,en
2022-11-26 17:40:00+00:00,1596559410616496128,CultureECOC_Eu,@vonderleyen @ZelenskyyUa @UA_EUMission Support my series European capital of culture first season. Support Ukrainian people and citizens.,,en
